epoch,train_loss,val_loss,train_acc,val_acc
1,0.17802626736553723,0.07726477130523159,0.9354177344951307,0.9820574162679426
2,0.07536945620086044,0.08964576853301238,0.978216299333675,0.9772727272727273
3,0.056501807456026926,0.0552105401314933,0.9802665299846233,0.9844497607655502
4,0.03912566144584266,0.08042026084041465,0.9892362890825218,0.9784688995215312
5,0.0318461038219002,0.07877401335389111,0.990773962070733,0.9772727272727273
6,0.02791125628358654,0.060676528237915285,0.9910302409021015,0.9832535885167464
