epoch,train_loss,val_loss,train_acc,val_acc
1,0.4412628033676663,1.1994225144386292,0.8666100254885302,0.7423664122137404
2,0.16202976413675257,0.17070580422878265,0.9371282922684792,0.9312977099236641
3,0.1388942352621942,0.11891989186406135,0.945624468988955,0.950381679389313
4,0.16275920084602125,0.15456898510456085,0.9386151231945624,0.9484732824427481
5,0.10952538684815974,0.1195604756474495,0.9566694987255735,0.9580152671755725
6,0.09741447795484517,0.09901037961244583,0.9632540356839422,0.9656488549618321
