epoch,train_loss,val_loss,train_acc,val_acc
1,0.21964271780347727,0.08920282610105695,0.916196822142491,0.972488038277512
2,0.11500729518927268,0.07077428046613932,0.9623270117888263,0.9784688995215312
3,0.08861134989477205,0.06540129244051597,0.9720656073808304,0.9820574162679426
4,0.06277533059703094,0.08131646379586999,0.981547924141466,0.9796650717703349
5,0.0499083695925589,0.07157205682920499,0.9846232701178883,0.9844497607655502
6,0.050842835530676866,0.05700257191589723,0.9856483854433624,0.9856459330143541
7,0.043419196992753775,0.08250901016247182,0.9882111737570477,0.9832535885167464
8,0.039656358229981155,0.07368838730380284,0.9876986160943106,0.9844497607655502
9,0.03095991522804681,0.07196842762479921,0.9905176832393644,0.9868421052631579
