epoch,train_loss,val_loss,train_acc,val_acc
1,0.4125211088628065,0.39872517298769067,0.8644284982060482,0.8588516746411483
2,0.3950145944464402,0.39853891675119046,0.8669912865197335,0.8588516746411483
3,0.3961358864287861,0.3989265688039638,0.8669912865197335,0.8588516746411483
4,0.3932890458429446,0.39909949402014416,0.8669912865197335,0.8588516746411483
5,0.39454335988056466,0.39872074458334184,0.8669912865197335,0.8588516746411483
