epoch,train_loss,val_loss,train_acc,val_acc
1,0.40924089401960373,0.3986152874098884,0.8631471040492056,0.8588516746411483
2,0.39437668147634286,0.39878994943919005,0.8669912865197335,0.8588516746411483
3,0.39301612985427264,0.39891888201236725,0.8669912865197335,0.8588516746411483
4,0.39370213925349906,0.398902529919589,0.8669912865197335,0.8588516746411483
