epoch,train_loss,val_loss,train_acc,val_acc
1,0.21977263427965466,0.07672706228266987,0.9131214761660686,0.9784688995215312
2,0.11244182656595453,0.06645287708724262,0.96514607893388,0.9832535885167464
3,0.08702349794845356,0.046279212865219625,0.9718093285494618,0.9796650717703349
4,0.06484428173900567,0.059994126105232644,0.9805228088159919,0.9820574162679426
5,0.05659030468134423,0.05112127291849228,0.982060481804203,0.9856459330143541
6,0.04989063258847741,0.04091033394582121,0.9851358277806254,0.9916267942583732
7,0.0495543822428578,0.048281591992471715,0.9859046642747309,0.9892344497607656
8,0.045814515893026944,0.05518922259216197,0.9856483854433624,0.9868421052631579
9,0.031709497893748224,0.0675004093888371,0.9902614044079959,0.9856459330143541
