epoch,train_loss,val_loss,train_acc,val_acc
1,0.40958112075192027,0.39838947962831567,0.862890825217837,0.8588516746411483
2,0.39434673050876523,0.398530885025307,0.8669912865197335,0.8588516746411483
3,0.39286941521969,0.3986276161891443,0.8669912865197335,0.8588516746411483
4,0.39331259590680484,0.3987240344285965,0.8669912865197335,0.8588516746411483
