epoch,train_loss,val_loss,train_acc,val_acc
1,0.2894405720785993,0.14260809777166555,0.8821117375704767,0.9593301435406698
2,0.17269110804820648,0.13592866673220502,0.9369554074833418,0.9688995215311005
3,0.131790237340954,0.08442622522340605,0.9543823680164019,0.9784688995215312
4,0.11094861790598905,0.10227642919764751,0.9628395694515633,0.9820574162679426
5,0.10185206409726964,0.0745477395011457,0.9674525884161969,0.9820574162679426
6,0.10155708898912322,0.05614784813089365,0.9677088672475653,0.9856459330143541
7,0.08772872904025507,0.0696647555515584,0.9736032803690415,0.9892344497607656
8,0.0880901709153149,0.06785983063228843,0.9720656073808304,0.9880382775119617
9,0.07742350871033478,0.07064734386599243,0.9771911840082009,0.9880382775119617
